1;100;0.5641895835
Разбиений;Рекурсивное сложение;Двойное Рекурсивное сложение;Наивное сложение;Прореживающее сложение;Кехановское сложение;Совмещающее сложение
36525;-0.0000000303;-0.0000000284;-0.0000058119;-0.0000000899;0.0000000293;0.0000000293
36530;0.0000000293;0.0000000146;-0.0000063484;0.0000000293;0.0000000293;0.0000000293
36535;-0.0000000303;-0.0000000279;-0.0000061696;-0.0000000303;-0.0000000303;-0.0000000303
36540;0.0000000293;0.0000000141;-0.0000068252;0.0000000293;0.0000000293;0.0000000293
36545;-0.0000000303;-0.0000000277;-0.0000081961;-0.0000000303;-0.0000000303;-0.0000000303
36550;0.0000000293;0.0000000139;-0.0000060504;0.0000000293;0.0000000293;0.0000000293
36555;0.0000000293;-0.0000000279;-0.0000061100;-0.0000000303;-0.0000000303;-0.0000000303
36560;0.0000000293;0.0000000136;-0.0000065272;0.0000000293;0.0000000293;0.0000000293
36565;-0.0000000303;-0.0000000284;-0.0000074213;-0.0000000303;-0.0000000303;-0.0000000303
36570;0.0000000293;0.0000000141;-0.0000061696;0.0000000293;0.0000000293;0.0000000293
36575;-0.0000000303;-0.0000000274;-0.0000064080;-0.0000000303;-0.0000000303;-0.0000000303
36580;0.0000000293;0.0000000138;-0.0000075405;0.0000000293;0.0000000293;0.0000000293
36585;-0.0000000303;-0.0000000279;-0.0000054543;-0.0000000303;-0.0000000303;-0.0000000303
36590;-0.0000000303;0.0000000138;-0.0000060504;0.0000000293;0.0000000293;0.0000000293
36595;-0.0000000303;-0.0000000282;-0.0000067656;0.0000000293;0.0000000293;0.0000000293
36600;0.0000000889;0.0000000144;-0.0000060504;0.0000000293;0.0000000293;0.0000000293
36605;-0.0000000303;-0.0000000280;-0.0000065868;-0.0000000899;-0.0000000899;0.0000000293
36610;0.0000000293;0.0000000143;-0.0000061696;0.0000000293;0.0000000293;0.0000000293
36615;-0.0000000303;-0.0000000278;-0.0000080173;-0.0000000303;-0.0000000303;-0.0000000303
36620;0.0000000293;0.0000000140;-0.0000056927;0.0000000293;0.0000000293;0.0000000293
36625;-0.0000000303;-0.0000000284;-0.0000074213;-0.0000000899;-0.0000000303;-0.0000000303
36630;-0.0000000303;0.0000000137;-0.0000065272;0.0000000293;0.0000000293;0.0000000293
36635;-0.0000000303;-0.0000000275;-0.0000067656;-0.0000000899;-0.0000000303;-0.0000000303
36640;0.0000000293;0.0000000137;-0.0000062888;0.0000000293;0.0000000293;0.0000000293
36645;-0.0000000303;-0.0000000280;-0.0000069444;-0.0000000303;-0.0000000303;-0.0000000303
36650;-0.0000000303;0.0000000137;-0.0000082557;0.0000000293;0.0000000293;0.0000000293
36655;-0.0000000303;-0.0000000277;-0.0000049775;-0.0000000303;-0.0000000303;-0.0000000303
36660;0.0000000293;0.0000000138;-0.0000064676;0.0000000293;0.0000000293;0.0000000293
36665;-0.0000000303;-0.0000000285;-0.0000067656;0.0000000293;-0.0000000303;-0.0000000303
36670;0.0000000293;0.0000000143;-0.0000064080;0.0000000293;0.0000000293;0.0000000293
36675;-0.0000000303;-0.0000000280;-0.0000054543;0.0000000293;-0.0000000303;-0.0000000303
36680;0.0000000293;0.0000000135;-0.0000056331;0.0000000293;0.0000000293;0.0000000293
36685;-0.0000000303;-0.0000000279;-0.0000084345;-0.0000000303;-0.0000000303;-0.0000000303
36690;-0.0000000303;0.0000000139;-0.0000060504;0.0000000293;0.0000000293;0.0000000293
36695;-0.0000000303;-0.0000000275;-0.0000066464;-0.0000000303;-0.0000000303;-0.0000000303
36700;0.0000000293;0.0000000141;-0.0000068252;0.0000000293;0.0000000293;0.0000000293
36705;-0.0000000303;-0.0000000280;-0.0000070040;0.0000000293;0.0000000293;0.0000000293
36710;-0.0000000303;0.0000000137;-0.0000059311;-0.0000000303;0.0000000293;0.0000000293
36715;-0.0000000303;-0.0000000285;-0.0000058119;-0.0000000303;-0.0000000303;-0.0000000303
36720;0.0000000293;0.0000000142;-0.0000080769;-0.0000000303;0.0000000293;0.0000000293
36725;-0.0000000303;-0.0000000275;-0.0000058715;0.0000000293;-0.0000000303;-0.0000000303
36730;0.0000000293;0.0000000144;-0.0000081365;0.0000000293;0.0000000293;0.0000000293
36735;-0.0000000303;-0.0000000280;-0.0000064676;0.0000000293;0.0000000293;0.0000000293
36740;0.0000000293;0.0000000135;-0.0000075405;-0.0000000303;0.0000000293;0.0000000293
36745;-0.0000000303;-0.0000000281;-0.0000066464;-0.0000000899;-0.0000000303;-0.0000000303
36750;-0.0000000303;0.0000000138;-0.0000069444;-0.0000000303;0.0000000293;0.0000000293
36755;-0.0000000303;-0.0000000282;-0.0000075405;-0.0000000303;-0.0000000303;-0.0000000303
36760;0.0000000293;0.0000000139;-0.0000069444;0.0000000293;-0.0000000303;-0.0000000303
36765;-0.0000000303;-0.0000000278;-0.0000076001;-0.0000000303;-0.0000000303;-0.0000000303
36770;0.0000000293;0.0000000144;-0.0000055139;-0.0000000303;-0.0000000303;-0.0000000303
36775;-0.0000000303;-0.0000000276;-0.0000080769;-0.0000000899;-0.0000000303;-0.0000000303
36780;0.0000000293;0.0000000132;-0.0000064080;0.0000000293;0.0000000293;0.0000000293
36785;-0.0000000303;-0.0000000278;-0.0000071232;-0.0000000899;0.0000000293;0.0000000293
36790;-0.0000000303;0.0000000134;-0.0000056331;0.0000000293;0.0000000293;0.0000000293
36795;-0.0000000303;-0.0000000282;-0.0000076001;-0.0000000303;-0.0000000303;-0.0000000303
36800;0.0000000293;0.0000000145;-0.0000055735;0.0000000293;0.0000000293;0.0000000293
36805;-0.0000000303;-0.0000000276;-0.0000071232;-0.0000000303;-0.0000000303;-0.0000000303
36810;0.0000000293;0.0000000139;-0.0000072424;0.0000000293;0.0000000293;0.0000000293
36815;-0.0000000303;-0.0000000276;-0.0000068252;-0.0000000899;-0.0000000303;-0.0000000303
36820;0.0000000293;0.0000000142;-0.0000067060;-0.0000000303;-0.0000000303;-0.0000000303
36825;-0.0000000303;-0.0000000275;-0.0000064080;-0.0000000303;-0.0000000303;-0.0000000303
36830;-0.0000000303;0.0000000139;-0.0000068252;0.0000000293;0.0000000293;0.0000000293
36835;-0.0000000303;-0.0000000281;-0.0000058715;0.0000000293;-0.0000000303;-0.0000000303
36840;0.0000000293;0.0000000137;-0.0000050967;0.0000000293;0.0000000293;0.0000000293
36845;-0.0000000303;-0.0000000281;-0.0000070636;0.0000000293;-0.0000000303;-0.0000000303
36850;0.0000000293;0.0000000140;-0.0000076597;0.0000000293;0.0000000293;0.0000000293
36855;-0.0000000303;-0.0000000274;-0.0000062292;-0.0000000303;-0.0000000303;-0.0000000303
36860;0.0000000889;0.0000000135;-0.0000061100;-0.0000000303;-0.0000000303;-0.0000000303
36865;-0.0000000303;-0.0000000277;-0.0000072424;0.0000000293;-0.0000000303;-0.0000000303
36870;-0.0000000303;0.0000000138;-0.0000057523;0.0000000293;0.0000000293;0.0000000293
36875;-0.0000000303;-0.0000000271;-0.0000085538;0.0000000293;-0.0000000303;-0.0000000303
36880;-0.0000000303;0.0000000143;-0.0000058715;0.0000000293;0.0000000293;0.0000000293
36885;-0.0000000303;-0.0000000280;-0.0000084345;-0.0000000303;-0.0000000303;-0.0000000303
36890;0.0000000293;0.0000000143;-0.0000053947;0.0000000293;-0.0000000303;-0.0000000303
36895;-0.0000000303;-0.0000000278;-0.0000071828;-0.0000000303;-0.0000000303;-0.0000000303
36900;0.0000000889;0.0000000140;-0.0000053351;0.0000000293;0.0000000293;0.0000000293
36905;-0.0000000303;-0.0000000276;-0.0000077193;0.0000000293;-0.0000000899;0.0000000293
36910;-0.0000000303;0.0000000139;-0.0000052159;-0.0000000303;-0.0000000303;-0.0000000303
36915;-0.0000000303;-0.0000000274;-0.0000062292;-0.0000000303;-0.0000000303;-0.0000000303
36920;0.0000000293;0.0000000135;-0.0000053351;0.0000000293;0.0000000293;0.0000000293
36925;-0.0000000303;-0.0000000271;-0.0000065272;0.0000000293;0.0000000293;0.0000000293
36930;0.0000000293;0.0000000143;-0.0000061696;0.0000000293;0.0000000293;0.0000000293
36935;-0.0000000303;-0.0000000271;-0.0000069444;-0.0000000899;-0.0000000303;-0.0000000303
36940;0.0000000889;0.0000000130;-0.0000052159;0.0000000293;0.0000000293;0.0000000293
36945;-0.0000000303;-0.0000000275;-0.0000058119;-0.0000000303;-0.0000000303;-0.0000000303
36950;-0.0000000303;0.0000000139;-0.0000057523;0.0000000293;0.0000000293;0.0000000293
36955;-0.0000000303;-0.0000000273;-0.0000061696;0.0000000293;-0.0000000303;-0.0000000303
36960;0.0000000293;0.0000000142;-0.0000062888;-0.0000000303;0.0000000293;0.0000000293
36965;-0.0000000303;-0.0000000269;-0.0000065868;-0.0000000303;-0.0000000303;-0.0000000303
36970;0.0000000293;0.0000000133;-0.0000080769;0.0000000293;0.0000000293;0.0000000293
36975;-0.0000000303;-0.0000000275;-0.0000061100;-0.0000000303;-0.0000000303;-0.0000000303
36980;0.0000000293;0.0000000140;-0.0000076597;-0.0000000303;0.0000000293;0.0000000293
36985;-0.0000000303;-0.0000000278;-0.0000067656;0.0000000293;-0.0000000303;-0.0000000303
36990;-0.0000000303;0.0000000140;-0.0000083749;-0.0000000303;0.0000000293;0.0000000293
36995;-0.0000000303;-0.0000000277;-0.0000062888;-0.0000000303;-0.0000000303;-0.0000000303
37000;0.0000000293;0.0000000139;-0.0000070636;0.0000000293;0.0000000293;0.0000000293
37005;-0.0000000303;-0.0000000273;-0.0000062888;-0.0000000899;-0.0000000303;-0.0000000303
37010;-0.0000000303;0.0000000139;-0.0000071232;-0.0000000303;0.0000000293;0.0000000293
37015;-0.0000000303;-0.0000000275;-0.0000055735;-0.0000000899;0.0000000293;0.0000000293
37020;-0.0000000303;0.0000000137;-0.0000078385;0.0000000293;0.0000000293;0.0000000293
37025;-0.0000000303;-0.0000000274;-0.0000074213;-0.0000000303;-0.0000000303;-0.0000000303
37030;-0.0000000303;0.0000000140;-0.0000059311;-0.0000000303;-0.0000000303;-0.0000000303
37035;-0.0000000303;-0.0000000279;-0.0000065272;-0.0000000303;-0.0000000303;-0.0000000303
37040;0.0000000293;0.0000000137;-0.0000067060;0.0000000293;0.0000000293;0.0000000293
37045;-0.0000000303;-0.0000000272;-0.0000065868;0.0000000293;-0.0000000303;-0.0000000303
37050;-0.0000000303;0.0000000141;-0.0000065272;-0.0000000303;-0.0000000303;-0.0000000303
37055;-0.0000000303;-0.0000000275;-0.0000068848;-0.0000000303;-0.0000000303;-0.0000000303
37060;-0.0000000303;0.0000000141;-0.0000071828;0.0000000293;0.0000000293;0.0000000293
37065;-0.0000000303;-0.0000000275;-0.0000064676;-0.0000000303;-0.0000000303;-0.0000000303
37070;-0.0000000303;0.0000000138;-0.0000067060;0.0000000293;0.0000000293;0.0000000293
37075;-0.0000000303;-0.0000000276;-0.0000065272;-0.0000000899;-0.0000000899;-0.0000000899
37080;0.0000000293;0.0000000138;-0.0000069444;0.0000000293;0.0000000293;0.0000000293
37085;-0.0000000303;-0.0000000277;-0.0000049775;-0.0000000303;-0.0000000303;-0.0000000303
37090;-0.0000000303;0.0000000142;-0.0000067060;0.0000000293;-0.0000000303;-0.0000000303
37095;-0.0000000303;-0.0000000274;-0.0000070636;-0.0000000899;-0.0000000303;-0.0000000303
37100;-0.0000000303;0.0000000134;-0.0000064080;0.0000000293;-0.0000000303;-0.0000000303
37105;-0.0000000303;-0.0000000265;-0.0000064676;-0.0000000303;-0.0000000303;-0.0000000303
37110;-0.0000000303;0.0000000134;-0.0000080769;-0.0000000303;0.0000000293;0.0000000293
37115;-0.0000000303;-0.0000000277;-0.0000061696;-0.0000000303;-0.0000000303;-0.0000000303
37120;0.0000000293;0.0000000137;-0.0000059908;0.0000000889;-0.0000000303;-0.0000000303
37125;-0.0000000303;-0.0000000269;-0.0000063484;-0.0000000303;-0.0000000303;-0.0000000303
37130;0.0000000293;0.0000000135;-0.0000064080;0.0000000293;0.0000000293;0.0000000293
37135;-0.0000000303;-0.0000000274;-0.0000059311;-0.0000000303;-0.0000000303;-0.0000000303
37140;-0.0000000303;0.0000000133;-0.0000069444;0.0000000293;-0.0000000303;-0.0000000303
37145;-0.0000000303;-0.0000000268;-0.0000065272;-0.0000000303;-0.0000000303;-0.0000000303
37150;0.0000000293;0.0000000131;-0.0000063484;0.0000000293;0.0000000293;0.0000000293
37155;-0.0000000303;-0.0000000269;-0.0000056927;-0.0000000303;-0.0000000303;-0.0000000303
37160;0.0000000293;0.0000000137;-0.0000067656;0.0000000293;0.0000000293;0.0000000293
37165;-0.0000000303;-0.0000000274;-0.0000065868;-0.0000000303;-0.0000000303;-0.0000000303
37170;-0.0000000303;0.0000000128;-0.0000070040;-0.0000000303;-0.0000000303;-0.0000000303
37175;-0.0000000303;-0.0000000272;-0.0000073021;-0.0000000303;-0.0000000303;-0.0000000303
37180;-0.0000000303;0.0000000134;-0.0000068848;0.0000000293;0.0000000293;0.0000000293
37185;-0.0000000303;-0.0000000275;-0.0000060504;-0.0000000303;-0.0000000303;-0.0000000303
37190;-0.0000000303;0.0000000127;-0.0000070040;0.0000000293;0.0000000293;0.0000000293
37195;0.0000000293;-0.0000000267;-0.0000074809;-0.0000000303;-0.0000000303;-0.0000000303
37200;0.0000000293;0.0000000133;-0.0000067060;0.0000000293;-0.0000000303;-0.0000000303
37205;-0.0000000303;-0.0000000266;-0.0000056927;-0.0000000303;-0.0000000303;-0.0000000303
37210;-0.0000000303;0.0000000135;-0.0000073021;0.0000000293;0.0000000293;0.0000000293
37215;-0.0000000303;-0.0000000272;-0.0000071828;0.0000000293;-0.0000000303;-0.0000000303
37220;0.0000000293;0.0000000137;-0.0000064676;0.0000000293;0.0000000293;0.0000000293
37225;-0.0000000303;-0.0000000270;-0.0000064080;-0.0000000303;-0.0000000303;-0.0000000303
37230;-0.0000000303;0.0000000133;-0.0000067656;-0.0000000303;-0.0000000303;-0.0000000303
37235;-0.0000000303;-0.0000000271;-0.0000070636;-0.0000000303;-0.0000000303;-0.0000000303
37240;0.0000000293;0.0000000135;-0.0000051563;0.0000000293;0.0000000293;0.0000000293
37245;-0.0000000303;-0.0000000274;-0.0000067060;-0.0000000303;-0.0000000303;-0.0000000303
37250;-0.0000000303;0.0000000133;-0.0000068252;0.0000000293;0.0000000293;0.0000000293
37255;-0.0000000303;-0.0000000268;-0.0000059311;-0.0000000303;-0.0000000303;-0.0000000303
37260;-0.0000000303;0.0000000138;-0.0000067060;-0.0000000303;-0.0000000303;-0.0000000303
37265;-0.0000000303;-0.0000000265;-0.0000076001;-0.0000000303;-0.0000000303;-0.0000000303
37270;0.0000000293;0.0000000138;-0.0000068252;0.0000000293;0.0000000293;0.0000000293
37275;-0.0000000303;-0.0000000269;-0.0000056331;-0.0000000303;-0.0000000303;-0.0000000303
37280;0.0000000293;0.0000000135;-0.0000062888;0.0000000293;0.0000000293;0.0000000293
37285;-0.0000000303;-0.0000000270;-0.0000061696;-0.0000000303;-0.0000000303;-0.0000000303
37290;-0.0000000303;0.0000000136;-0.0000073617;-0.0000000303;-0.0000000303;-0.0000000303
37295;-0.0000000303;-0.0000000268;-0.0000059311;-0.0000000303;-0.0000000303;-0.0000000303
37300;-0.0000000303;0.0000000131;-0.0000065868;-0.0000000303;0.0000000293;0.0000000293
37305;-0.0000000303;-0.0000000269;-0.0000068252;-0.0000000303;-0.0000000303;-0.0000000303
37310;0.0000000889;0.0000000135;-0.0000065868;0.0000000293;0.0000000293;0.0000000293
37315;-0.0000000303;-0.0000000272;-0.0000061696;-0.0000000303;-0.0000000303;-0.0000000303
37320;0.0000000293;0.0000000135;-0.0000078385;0.0000000293;0.0000000293;0.0000000293
37325;-0.0000000303;-0.0000000268;-0.0000056331;-0.0000000899;-0.0000000303;-0.0000000303
37330;-0.0000000303;0.0000000135;-0.0000072424;-0.0000000303;0.0000000293;0.0000000293
37335;-0.0000000303;-0.0000000272;-0.0000066464;-0.0000000303;-0.0000000303;-0.0000000303
37340;-0.0000000303;0.0000000135;-0.0000056927;0.0000000293;0.0000000293;0.0000000293
37345;-0.0000000303;-0.0000000270;-0.0000055735;-0.0000000303;-0.0000000303;-0.0000000303
37350;0.0000000293;0.0000000137;-0.0000060504;0.0000000293;0.0000000293;0.0000000293
37355;-0.0000000303;-0.0000000262;-0.0000062888;-0.0000000303;-0.0000000303;-0.0000000303
37360;0.0000000293;0.0000000139;-0.0000053947;-0.0000000303;-0.0000000303;-0.0000000303
37365;-0.0000000303;-0.0000000271;-0.0000063484;0.0000000293;0.0000000293;0.0000000293
37370;-0.0000000303;0.0000000134;-0.0000066464;0.0000000293;-0.0000000303;-0.0000000303
37375;-0.0000000303;-0.0000000267;-0.0000067656;-0.0000000303;-0.0000000303;-0.0000000303
37380;-0.0000000303;0.0000000139;-0.0000065272;0.0000000293;-0.0000000303;-0.0000000303
37385;-0.0000000899;-0.0000000266;-0.0000068848;0.0000000293;-0.0000000303;-0.0000000303
37390;-0.0000000303;0.0000000136;-0.0000068848;0.0000000293;0.0000000293;0.0000000293
37395;-0.0000000303;-0.0000000267;-0.0000065868;-0.0000000303;-0.0000000303;-0.0000000303
37400;0.0000000293;0.0000000134;-0.0000067060;0.0000000293;0.0000000293;0.0000000293
37405;-0.0000000303;-0.0000000264;-0.0000076597;-0.0000000303;-0.0000000303;-0.0000000303
37410;-0.0000000303;0.0000000135;-0.0000058715;0.0000000293;0.0000000293;0.0000000293
37415;-0.0000000303;-0.0000000270;-0.0000064676;0.0000000293;-0.0000000303;-0.0000000303
37420;0.0000000293;0.0000000131;-0.0000070040;0.0000000293;-0.0000000303;-0.0000000303
37425;-0.0000000303;-0.0000000264;-0.0000065868;-0.0000000899;0.0000000293;0.0000000293
37430;0.0000000293;0.0000000134;-0.0000060504;0.0000000293;0.0000000293;0.0000000293
37435;-0.0000000303;-0.0000000262;-0.0000066464;-0.0000000303;-0.0000000303;-0.0000000303
37440;0.0000000293;0.0000000134;-0.0000059908;0.0000000889;-0.0000000303;-0.0000000303
37445;-0.0000000303;-0.0000000271;-0.0000056331;-0.0000000303;-0.0000000303;-0.0000000303
37450;-0.0000000303;0.0000000136;-0.0000063484;0.0000000293;0.0000000293;0.0000000293
37455;-0.0000000303;-0.0000000265;-0.0000065272;-0.0000000899;-0.0000000303;-0.0000000303
37460;-0.0000000303;0.0000000130;-0.0000060504;-0.0000000303;-0.0000000303;-0.0000000303
37465;-0.0000000303;-0.0000000269;-0.0000045006;-0.0000000303;-0.0000000303;-0.0000000303
37470;-0.0000000303;0.0000000134;-0.0000061100;-0.0000000303;-0.0000000303;-0.0000000303
37475;-0.0000000303;-0.0000000264;-0.0000064080;-0.0000000303;-0.0000000303;-0.0000000303
37480;0.0000000293;0.0000000133;-0.0000065868;0.0000000293;0.0000000293;0.0000000293
37485;-0.0000000303;-0.0000000260;-0.0000056927;0.0000000293;0.0000000293;0.0000000293
37490;0.0000000293;0.0000000136;-0.0000071828;0.0000000889;0.0000000293;0.0000000293
37495;-0.0000000303;-0.0000000269;-0.0000070040;-0.0000000303;-0.0000000303;-0.0000000303
37500;0.0000000293;0.0000000130;-0.0000077789;0.0000000293;0.0000000293;0.0000000293
37505;-0.0000000303;-0.0000000267;-0.0000068848;-0.0000000303;-0.0000000303;-0.0000000303
37510;-0.0000000303;0.0000000132;-0.0000067656;-0.0000000303;-0.0000000303;-0.0000000303
37515;-0.0000000303;-0.0000000263;-0.0000061696;-0.0000000303;-0.0000000303;-0.0000000303
37520;0.0000000293;0.0000000129;-0.0000076597;0.0000000293;0.0000000293;0.0000000293
37525;-0.0000000303;-0.0000000269;-0.0000073021;-0.0000000303;-0.0000000303;-0.0000000303
37530;-0.0000000303;0.0000000129;-0.0000062888;-0.0000000303;0.0000000293;0.0000000293
37535;-0.0000000303;-0.0000000273;-0.0000080173;-0.0000000303;-0.0000000303;-0.0000000303
37540;0.0000000293;0.0000000137;-0.0000072424;0.0000000293;0.0000000293;0.0000000293
37545;-0.0000000303;-0.0000000268;-0.0000068252;-0.0000000303;-0.0000000303;-0.0000000303
37550;0.0000000293;0.0000000131;-0.0000056331;0.0000000293;0.0000000293;0.0000000293
37555;-0.0000000303;-0.0000000264;-0.0000075405;0.0000000293;-0.0000000303;-0.0000000303
37560;0.0000000293;0.0000000135;-0.0000060504;0.0000000293;0.0000000293;0.0000000293
37565;-0.0000000303;-0.0000000262;-0.0000054543;-0.0000000303;-0.0000000303;-0.0000000303
37570;-0.0000000303;0.0000000131;-0.0000056331;0.0000000293;0.0000000293;0.0000000293
37575;-0.0000000303;-0.0000000269;-0.0000077193;-0.0000000303;-0.0000000303;-0.0000000303
37580;-0.0000000303;0.0000000131;-0.0000067060;-0.0000000303;-0.0000000303;-0.0000000303
37585;-0.0000000303;-0.0000000265;-0.0000052755;-0.0000000303;-0.0000000303;-0.0000000303
37590;0.0000000293;0.0000000131;-0.0000072424;-0.0000000303;0.0000000293;0.0000000293
37595;-0.0000000303;-0.0000000267;-0.0000071828;-0.0000000303;-0.0000000303;-0.0000000303
37600;0.0000000293;0.0000000130;-0.0000055735;0.0000000293;0.0000000293;0.0000000293
37605;-0.0000000303;-0.0000000265;-0.0000062292;0.0000000293;0.0000000293;0.0000000293
37610;-0.0000000303;0.0000000133;-0.0000065868;0.0000000293;0.0000000293;0.0000000293
37615;-0.0000000303;-0.0000000266;-0.0000065868;-0.0000000303;-0.0000000303;-0.0000000303
37620;-0.0000000303;0.0000000131;-0.0000071232;0.0000000293;-0.0000000303;-0.0000000303
37625;-0.0000000303;-0.0000000265;-0.0000063484;0.0000000293;-0.0000000303;-0.0000000303
37630;0.0000000293;0.0000000136;-0.0000065868;0.0000000293;0.0000000293;0.0000000293
37635;-0.0000000303;-0.0000000261;-0.0000052755;-0.0000000303;-0.0000000303;-0.0000000303
37640;0.0000000293;0.0000000138;-0.0000078981;0.0000000293;0.0000000293;0.0000000293
37645;-0.0000000303;-0.0000000256;-0.0000065868;-0.0000000899;-0.0000000303;-0.0000000303
37650;-0.0000000303;0.0000000125;-0.0000061696;0.0000000293;0.0000000293;0.0000000293
37655;-0.0000000303;-0.0000000267;-0.0000071828;-0.0000000303;-0.0000000303;-0.0000000303
37660;0.0000000889;0.0000000127;-0.0000078981;0.0000000293;0.0000000293;0.0000000293
37665;-0.0000000303;-0.0000000268;-0.0000068848;-0.0000000303;-0.0000000303;-0.0000000303
